"table","title","period","category","urls","tlinks","api","spares","tunit","closed","komm","fylke","gkrets","bydel","tett","month","kvart"
"11455"," Rolleinnehavere i aksjeselskaper, etter organisasjonsform, rolletype og kjønn (F) ","2009 - 2023","Styre og leiing i aksjeselskap","https://www.ssb.no/statbank/list/styre","https://www.ssb.no/statbank/table/11455","https://data.ssb.no/api/v0/no/table/11455","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"11454"," Rolleinnehavere i aksjeselskaper, etter organisasjonsform, rolletype og landbakgrunn (innvandringskategori) ","2009 - 2023","Styre og leiing i aksjeselskap","https://www.ssb.no/statbank/list/styre","https://www.ssb.no/statbank/table/11454","https://data.ssb.no/api/v0/no/table/11454","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08670"," Daglige ledere i aksjeselskaper (AS/ASA), etter hvor mange foretak de er daglig leder i og kjønn ","2007 - 2023","Styre og leiing i aksjeselskap","https://www.ssb.no/statbank/list/styre","https://www.ssb.no/statbank/table/08670","https://data.ssb.no/api/v0/no/table/08670","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08668"," Styrerepresentanter i aksjeselskaper (AS/ASA), etter antall styreroller og kjønn ","2007 - 2023","Styre og leiing i aksjeselskap","https://www.ssb.no/statbank/list/styre","https://www.ssb.no/statbank/table/08668","https://data.ssb.no/api/v0/no/table/08668","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08685"," Nye aksjeselskap, etter størrelsen på styret, organisasjonsform, ansattegrupper, næring (SN2007) og styrerepresentantenes kjønn (avslutta serie) ","2009 - 2013","Styre og leiing i aksjeselskap","https://www.ssb.no/statbank/list/styre","https://www.ssb.no/statbank/table/08685","https://data.ssb.no/api/v0/no/table/08685","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08687"," Nye aksjeselskap, etter størrelsen på styret, organisasjonsform, ansattegrupper, næring (SN2007) og styrerepresentantenes utdanningsnivå (avslutta serie) ","2009 - 2013","Styre og leiing i aksjeselskap","https://www.ssb.no/statbank/list/styre","https://www.ssb.no/statbank/table/08687","https://data.ssb.no/api/v0/no/table/08687","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05189"," Rolleinnehavere i aksjeselskaper, etter næring (SN2002), organisasjonsform, rolletype, antall ansatte og kjønn (F) (avslutta serie) ","2004 - 2008","Styre og leiing i aksjeselskap","https://www.ssb.no/statbank/list/styre","https://www.ssb.no/statbank/table/05189","https://data.ssb.no/api/v0/no/table/05189","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"05190"," Rolleinnehavere i aksjeselskaper. Nye foretak, etter næring (SN2002), organisasjonsform, rolletype, antall ansatte og kjønn (F) (avslutta serie) ","2003 - 2007","Styre og leiing i aksjeselskap","https://www.ssb.no/statbank/list/styre","https://www.ssb.no/statbank/table/05190","https://data.ssb.no/api/v0/no/table/05190","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"09259"," Akvakultur. Beholdning og tap/svinn av levende matfisk (grov inndeling) (F) (avslutta serie) ","2010 - 2019","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/09259","https://data.ssb.no/api/v0/no/table/09259","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"08192"," Akvakultur. Salg av skalldyr, etter art (avslutta serie) ","2000 - 2019","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/08192","https://data.ssb.no/api/v0/no/table/08192","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07326"," Akvakultur. Salg av slaktet matfisk, etter fiskeslag (F) (avslutta serie) ","1976 - 2019","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/07326","https://data.ssb.no/api/v0/no/table/07326","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"03291"," Akvakultur. Oppdrett av laks og regnbueørret. Nyanskaffelse og salg av varige driftsmiddel, etter anleggstype (1 000 kr) (F) (avslutta serie) ","1988 - 2019","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/03291","https://data.ssb.no/api/v0/no/table/03291","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"03214"," Akvakultur. Oppdrett av laks, regnbueørret og andre marine arter. Personer i arbeid og timeverk, etter  produksjonstype (F) (avslutta serie) ","1986 - 2019","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/03214","https://data.ssb.no/api/v0/no/table/03214","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"11518"," Akvakultur. Oppdrett av skalldyr. Personer i arbeid og timeverk (F) (avslutta serie) ","2007 - 2019","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/11518","https://data.ssb.no/api/v0/no/table/11518","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"07633"," Akvakultur. Oppdrett av laks og regnbueørret. Personer i arbeid og timeverk, etter produksjonstype (F) (avslutta serie) ","1998 - 2019","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/07633","https://data.ssb.no/api/v0/no/table/07633","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"07516"," Akvakultur. Tap/svinn i matfiskproduksjon, etter fiskeslag (F) (avslutta serie) ","1993 - 2019","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/07516","https://data.ssb.no/api/v0/no/table/07516","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"07324"," Akvakultur. Beholdning og tap/svinn av levende matfisk, etter fiskeslag (fin inndeling) (F) (avslutta serie) ","1986 - 2012","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/07324","https://data.ssb.no/api/v0/no/table/07324","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"08967"," Akvakultur. Antall tillatelser i drift (F) (avslutta serie) ","1994 - 2019","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/08967","https://data.ssb.no/api/v0/no/table/08967","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"07681"," Eksport av laks og regnbueørret, etter varegruppe (avslutta serie) ","1971 - 2016","Akvakultur (avsluttet i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeoppdrett","https://www.ssb.no/statbank/table/07681","https://data.ssb.no/api/v0/no/table/07681","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"03024"," Eksport av fersk og frosen oppalen laks ","2000U01 - 2023U15","Eksport av laks","https://www.ssb.no/statbank/list/laks","https://www.ssb.no/statbank/table/03024","https://data.ssb.no/api/v0/no/table/03024","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08991"," Elvefiske. Fangst, etter elv/vassdrag, fiskeslag og bruken av fangsten ","1993 - 2022","Elvefiske ","https://www.ssb.no/statbank/list/elvefiske","https://www.ssb.no/statbank/table/08991","https://data.ssb.no/api/v0/no/table/08991","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07670"," Elvefiske. Fangst, etter elv/delvassdrag, fiskeslag og  bruken av fangsten ","1993 - 2022","Elvefiske ","https://www.ssb.no/statbank/list/elvefiske","https://www.ssb.no/statbank/table/07670","https://data.ssb.no/api/v0/no/table/07670","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"09787"," Elvefiske. Fangst og talet på elvar med fangst ","1876 - 2022","Elvefiske ","https://www.ssb.no/statbank/list/elvefiske","https://www.ssb.no/statbank/table/09787","https://data.ssb.no/api/v0/no/table/09787","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"10563"," Elvefiske. Fangst, etter elv/vassdrag og fiskeslag (avslutta serie) ","1983 - 1992","Elvefiske ","https://www.ssb.no/statbank/list/elvefiske","https://www.ssb.no/statbank/table/10563","https://data.ssb.no/api/v0/no/table/10563","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"10564"," Elvefiske. Fangst, etter elv/delvassdrag og fiskeslag (avslutta serie) ","1983 - 1992","Elvefiske ","https://www.ssb.no/statbank/list/elvefiske","https://www.ssb.no/statbank/table/10564","https://data.ssb.no/api/v0/no/table/10564","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"03358"," Elvefiske. Fangst og gjennomsnittsvekt, etter elv og fiskeslag. Førebelse tal (kg) (avslutta serie) ","2002 - 2008","Elvefiske ","https://www.ssb.no/statbank/list/elvefiske","https://www.ssb.no/statbank/table/03358","https://data.ssb.no/api/v0/no/table/03358","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05324"," Elvefiske. Laks, etter vektklasse (F) (avslutta serie) ","2003 - 2008","Elvefiske ","https://www.ssb.no/statbank/list/elvefiske","https://www.ssb.no/statbank/table/05324","https://data.ssb.no/api/v0/no/table/05324","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"08179"," Fiskebestandar, etter fiskeslag (avslutta serie) ","1946 - 2019","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/08179","https://data.ssb.no/api/v0/no/table/08179","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05998"," Fangst, etter viktigaste fiskeslag I (avslutta serie) ","1866 - 1907","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/05998","https://data.ssb.no/api/v0/no/table/05998","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05463"," Fangst, etter viktigaste fiskeslag II (avslutta serie) ","1908 - 1976","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/05463","https://data.ssb.no/api/v0/no/table/05463","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05278"," Fangst, etter fiskeslag (avslutta serie) ","1977 - 2018","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/05278","https://data.ssb.no/api/v0/no/table/05278","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"06367"," Fangst, etter fiskeslag og ny bruksinndeling (avslutta serie) ","2000 - 2018","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/06367","https://data.ssb.no/api/v0/no/table/06367","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08867"," Fangst, etter fiskefartøyet sin heimstadskommune og hovudgruppe av fangstarter (K) (avslutta serie) ","2000 - 2018","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/08867","https://data.ssb.no/api/v0/no/table/08867","Kommune","År",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08868"," Fangst, etter fiskefartøyet sin landingskommune og hovudgruppe av fangstarter (K) (avslutta serie) ","2000 - 2018","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/08868","https://data.ssb.no/api/v0/no/table/08868","Kommune","År",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12847"," Fangst, etter landingsfylke og hovudgruppe av fangstartar (F) (avslutta serie) ","2014 - 2019","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/12847","https://data.ssb.no/api/v0/no/table/12847","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"08222"," Fangst, etter hovudgrupper av fangstarter og fangstområde (avslutta serie) ","2008 - 2010","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/08222","https://data.ssb.no/api/v0/no/table/08222","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11516"," Fangst, etter fiskeslag og bruken av fangsten. Utanlandske fiskefartøy (avslutta serie) ","2000 - 2018","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/11516","https://data.ssb.no/api/v0/no/table/11516","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"12846"," Fangst, etter fangstart og nasjonalitet på fiskefartøyet (avslutta serie) ","2014 - 2019","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/12846","https://data.ssb.no/api/v0/no/table/12846","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08204"," Gjennomsnittleg pris for fisk ved sal frå fiskar, etter art (kr per kg) (avslutta serie) ","1998 - 2018","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/08204","https://data.ssb.no/api/v0/no/table/08204","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07811"," Fiskarar, etter fiske som leveveg (F) (avslutta serie) ","1945 - 2019","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/07811","https://data.ssb.no/api/v0/no/table/07811","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"08288"," Bedrifter, sysselsette, verdi av tilverking mv. innan fiskeforedling, etter næringsgruppe (SN2007) (F) (avslutta serie) ","2007 - 2019","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/08288","https://data.ssb.no/api/v0/no/table/08288","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"07842"," Registrerte fiskefartøy med motor, etter lengd (F) (avslutta serie) ","1945 - 2019","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/07842","https://data.ssb.no/api/v0/no/table/07842","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"07858"," Registrerte fiskefartøy med maskin, etter lengd (F) (avslutta serie) ","1946 - 1976","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/07858","https://data.ssb.no/api/v0/no/table/07858","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"07857"," Registrerte fiskefartøy, etter lengd (F) (avslutta serie) ","1977 - 1994","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/07857","https://data.ssb.no/api/v0/no/table/07857","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"08223"," Sel- og kvalfangst (avslutta serie) ","1968 - 2012","Fiskeri (avslutta i Statistisk sentralbyrå)","https://www.ssb.no/statbank/list/fiskeri","https://www.ssb.no/statbank/table/08223","https://data.ssb.no/api/v0/no/table/08223","Land","År",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"11577"," Sjøfiske. Fiskarar, fangst og reiskap (F) ","2008 - 2022","Sjøfiske etter laks og sjøaure","https://www.ssb.no/statbank/list/sjofiske","https://www.ssb.no/statbank/table/11577","https://data.ssb.no/api/v0/no/table/11577","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"09243"," Sjøfiske. Fangst, etter fiskeslag og vektklasse (K) ","1993 - 2022","Sjøfiske etter laks og sjøaure","https://www.ssb.no/statbank/list/sjofiske","https://www.ssb.no/statbank/table/09243","https://data.ssb.no/api/v0/no/table/09243","Kommune","År",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13331"," Sjøfiske. Fang og slepp, etter fiskeslag og vektklasse (F) ","2019 - 2022","Sjøfiske etter laks og sjøaure","https://www.ssb.no/statbank/list/sjofiske","https://www.ssb.no/statbank/table/13331","https://data.ssb.no/api/v0/no/table/13331","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"07492"," Fiske etter rømt oppdrettsfisk, etter vektklasse (kg) (F) (avslutta serie) ","2009 - 2021","Sjøfiske etter laks og sjøaure","https://www.ssb.no/statbank/list/sjofiske","https://www.ssb.no/statbank/table/07492","https://data.ssb.no/api/v0/no/table/07492","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"06665"," Sjøfiske. Laks, etter vektklasse (F) (avslutta serie) ","2003 - 2012","Sjøfiske etter laks og sjøaure","https://www.ssb.no/statbank/list/sjofiske","https://www.ssb.no/statbank/table/06665","https://data.ssb.no/api/v0/no/table/06665","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"04079"," Sjøfiske. Fangst og gjennomsnittsvekt, etter fiskeslag (kg) (K) (avslutta serie) ","1983 - 2012","Sjøfiske etter laks og sjøaure","https://www.ssb.no/statbank/list/sjofiske","https://www.ssb.no/statbank/table/04079","https://data.ssb.no/api/v0/no/table/04079","Kommune","År",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05634"," Jegere, etter jaktutøvelse, kjønn og alder ","2007-2008 - 2021-2022","Aktive jegere","https://www.ssb.no/statbank/list/jeja","https://www.ssb.no/statbank/table/05634","https://data.ssb.no/api/v0/no/table/05634","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"07709"," Jegere, etter kjønn, jaktutøvelse og bostedskommune (K) ","2008-2009 - 2021-2022","Aktive jegere","https://www.ssb.no/statbank/list/jeja","https://www.ssb.no/statbank/table/07709","https://data.ssb.no/api/v0/no/table/07709","Kommune","År",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05635"," Jaktrapportering, etter bostedsfylke (F) ","2003-2004 - 2021-2022","Aktive jegere","https://www.ssb.no/statbank/list/jeja","https://www.ssb.no/statbank/table/05635","https://data.ssb.no/api/v0/no/table/05635","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"03951"," Jegere, etter jaktutøvelse og bostedsfylke (F) ","2001-2002 - 2021-2022","Aktive jegere","https://www.ssb.no/statbank/list/jeja","https://www.ssb.no/statbank/table/03951","https://data.ssb.no/api/v0/no/table/03951","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"09497"," Lisensjakt, etter dyreart og forvaltningsregion ","2011-2012 - 2021-2022","Aktive jegere","https://www.ssb.no/statbank/list/jeja","https://www.ssb.no/statbank/table/09497","https://data.ssb.no/api/v0/no/table/09497","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"05668"," Andel av den mannlige befolkningen som har jaktet, etter bostedskommune (K) (avslutta serie) ","2004-2005 - 2019-2020","Aktive jegere","https://www.ssb.no/statbank/list/jeja","https://www.ssb.no/statbank/table/05668","https://data.ssb.no/api/v0/no/table/05668","Kommune","År",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"06036"," Felte elg (F) ","1889-1890 - 2022-2023","Elgjakt","https://www.ssb.no/statbank/list/elgjakt","https://www.ssb.no/statbank/table/06036","https://data.ssb.no/api/v0/no/table/06036","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"03432"," Felte elg, etter alder og kjønn (K) ","1986-1987 - 2022-2023","Elgjakt","https://www.ssb.no/statbank/list/elgjakt","https://www.ssb.no/statbank/table/03432","https://data.ssb.no/api/v0/no/table/03432","Kommune","År",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08696"," Tillatt felte elg (F) ","1986-1987 - 2022-2023","Elgjakt","https://www.ssb.no/statbank/list/elgjakt","https://www.ssb.no/statbank/table/08696","https://data.ssb.no/api/v0/no/table/08696","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"10817"," Beregnet slaktevekt for elg, etter alder og kjønn (F) ","1998-1999 - 2021-2022","Elgjakt","https://www.ssb.no/statbank/list/elgjakt","https://www.ssb.no/statbank/table/10817","https://data.ssb.no/api/v0/no/table/10817","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"03433"," Tillatt felte elg (K) (avslutta serie) ","1986 - 2009","Elgjakt","https://www.ssb.no/statbank/list/elgjakt","https://www.ssb.no/statbank/table/03433","https://data.ssb.no/api/v0/no/table/03433","Kommune","År",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"06037"," Felte hjort (F) ","1892-1893 - 2022-2023","Hjortejakt","https://www.ssb.no/statbank/list/hjortejakt","https://www.ssb.no/statbank/table/06037","https://data.ssb.no/api/v0/no/table/06037","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"03434"," Felte hjort, etter alder og kjønn (K) ","1986-1987 - 2022-2023","Hjortejakt","https://www.ssb.no/statbank/list/hjortejakt","https://www.ssb.no/statbank/table/03434","https://data.ssb.no/api/v0/no/table/03434","Kommune","År",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"08697"," Tillatt felte hjort (F) ","1986-1987 - 2022-2023","Hjortejakt","https://www.ssb.no/statbank/list/hjortejakt","https://www.ssb.no/statbank/table/08697","https://data.ssb.no/api/v0/no/table/08697","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"10818"," Beregnet slaktevekt for hjort, etter alder og kjønn (F) ","1998-1999 - 2021-2022","Hjortejakt","https://www.ssb.no/statbank/list/hjortejakt","https://www.ssb.no/statbank/table/10818","https://data.ssb.no/api/v0/no/table/10818","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"03435"," Tillatt felte hjort (K) (avslutta serie) ","1986 - 2009","Hjortejakt","https://www.ssb.no/statbank/list/hjortejakt","https://www.ssb.no/statbank/table/03435","https://data.ssb.no/api/v0/no/table/03435","Kommune","År",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"03501"," Registrert avgang av hjortevilt utenom ordinær jakt (K) ","1987-1988 - 2021-2022","Registrert avgang av hjortevilt utenom ordinær jakt","https://www.ssb.no/statbank/list/hjortavg","https://www.ssb.no/statbank/table/03501","https://data.ssb.no/api/v0/no/table/03501","Kommune","År",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"06060"," Registrert avgang av store rovdyr ","1846 - 2021","Registrert avgang av store rovdyr","https://www.ssb.no/statbank/list/rovdyravg","https://www.ssb.no/statbank/table/06060","https://data.ssb.no/api/v0/no/table/06060","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"03984"," Registrert avgang av store rovdyr (F) ","1987-1988 - 2021-2022","Registrert avgang av store rovdyr","https://www.ssb.no/statbank/list/rovdyravg","https://www.ssb.no/statbank/table/03984","https://data.ssb.no/api/v0/no/table/03984","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"06991"," Store rovdyr. Tillatt felte og felte dyr under lisensfelling og kvotejakt, etter forvaltningsregion ","2007-2008 - 2021-2022","Registrert avgang av store rovdyr","https://www.ssb.no/statbank/list/rovdyravg","https://www.ssb.no/statbank/table/06991","https://data.ssb.no/api/v0/no/table/06991","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"03985"," Store rovdyr. Tillatt felte og felte dyr under lisensfelling og kvotejakt (F) (avslutta serie) ","1993-1994 - 2003-2004","Registrert avgang av store rovdyr","https://www.ssb.no/statbank/list/rovdyravg","https://www.ssb.no/statbank/table/03985","https://data.ssb.no/api/v0/no/table/03985","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"05741"," Store rovdyr. Tillatt felte og felte dyr under lisensfelling og kvotejakt (F) (avslutta serie) ","2004-2005 - 2006-2007","Registrert avgang av store rovdyr","https://www.ssb.no/statbank/list/rovdyravg","https://www.ssb.no/statbank/table/05741","https://data.ssb.no/api/v0/no/table/05741","Fylke","År",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"03527"," Registrert avgang av rovfugler (K) (avslutta serie) ","1987-1988 - 2012-2013","Registrert avgang av store rovdyr","https://www.ssb.no/statbank/list/rovdyravg","https://www.ssb.no/statbank/table/03527","https://data.ssb.no/api/v0/no/table/03527","Kommune","År",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"03508"," Jegere, etter alder (K) ","2001-2002 - 2022-2023","Registrerte jegere","https://www.ssb.no/statbank/list/jegerreg","https://www.ssb.no/statbank/table/03508","https://data.ssb.no/api/v0/no/table/03508","Kommune","År",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"03510"," Jegere, etter kjønn (K) ","2001-2002 - 2022-2023","Registrerte jegere","https://www.ssb.no/statbank/list/jegerreg","https://www.ssb.no/statbank/table/03510","https://data.ssb.no/api/v0/no/table/03510","Kommune","År",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"03440"," Jegere, etter kjønn og alder (F) ","2001-2002 - 2022-2023","Registrerte jegere","https://www.ssb.no/statbank/list/jegerreg","https://www.ssb.no/statbank/table/03440","https://data.ssb.no/api/v0/no/table/03440","Fylke","År",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"03442"," Utenlandske jegere ","2001-2002 - 2022-2023","Registrerte jegere","https://www.ssb.no/statbank/list/jegerreg","https://www.ssb.no/statbank/table/03442","https://data.ssb.no/api/v0/no/table/03442","Land","År",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
